formula,band_gap (MP)
Y4Ti6Bi2O21,2.6999
Ca4Te5O14,2.7
Cr(OF)2,2.7
Te6Mo3WS2,2.7001
RbVOF3,2.7001
Ca2H6Os,2.7001
CsHg5Cl11,2.7002
Rb2Cr2Cd(H2O5)2,2.7002
Mg30MnCdO32,2.7002
Rb3TaS4,2.7003
Na7Ti4Si5PO24,2.7003000000000004
KLaS2,2.7005
CaTiGeO5,2.7005
LiFe(PO3)4,2.7007
Li3FeB4O9,2.7008
LiFeSiO4,2.7009
Te2Mo3W(Se2S)2,2.7009000000000003
In2Si2O7,2.7009000000000003
Na2Si2Ge2SO12,2.701
Li2VF4,2.701
Li5Cr(P2O7)2,2.7011
P2W2O11,2.7011000000000003
AlSn3F15,2.7011000000000003
Na10Ca4Sc4Si3(S3O16)3,2.7011000000000003
Na6Ta4Zn2Si3(PO6)6,2.7012
NaSbO3,2.7012
Ho2Sn2O7,2.7013
Cs2TlInCl6,2.7015
GePClO2,2.7015
VH12N3O5F2,2.7016
GaBi3Sb2O11,2.7016
Na6Zn3SnP4(SO12)2,2.7017999999999995
CrB6H32(C4O)2,2.7018
Er2(SeO4)3,2.7019
Zr3Ti2(PbO3)5,2.7019999999999995
NaLaInP(SO6)2,2.702
Gd2TiO5,2.7020000000000004
TiP2O7,2.7023
Rb2Cr2O7,2.7024
Na6La4Ta4Si7S5O48,2.7024
BaP2(XeF5)4,2.7025
BaMo3O10,2.7025
Cu2H10C6S3N4,2.7027
LaTaO4,2.7027
KGaS2,2.7028
CaNb2(P2O7)3,2.7029
Ca5Co3(SiO4)4,2.7029999999999994
ZnSi4NiO10,2.703
CaTaP(SO6)2,2.7031
Na2In2Si(SO6)2,2.7031
K4Gd2C3O9F4,2.7032
Ta9PO25,2.7033
K2NaMo(OF)3,2.7033
Er(PO2)3,2.7034
SN,2.7035
Na4Sr(Ge2O5)3,2.7036
C6N7Cl3,2.7037
Na2GeH14S3O7,2.7038
CaTiGeO5,2.7038
NaLi3Fe4(SiO3)8,2.704
KH6Rh(N3O4)2,2.704
Na7CaTa3(SiO4)6,2.7041000000000004
BaTi4O9,2.7042
MoH8N2O5F2,2.7042
CsV2SbO8,2.7044
Li2MnFe(BO3)2,2.7044000000000006
NO2,2.7046
Na5Sc3Sn(PO4)6,2.7047
CaNdCrO4,2.7047000000000003
Li3Fe3OF7,2.7048
Na21Mg4Ta8Si15(PO24)3,2.7048
V2Zn3O8,2.7049
MgZn2(AsO4)2,2.705
La2MoO6,2.705
LiBeH3,2.7052
CoH10C4(N2O3)2,2.7053
Na10La4Zr4Si7S5O48,2.7053000000000003
Li5V(CO3)4,2.7054
Na3Li2Fe5(SiO3)10,2.7055
Na10Si9Ge8(SO16)3,2.7056
Li2MnFe(BO3)2,2.7056000000000004
Na10Y4Ta4Si9(SO16)3,2.7056000000000004
Na7NbSi6(SnO8)3,2.7057
Li2MgTi9O20,2.7058
CsVOF3,2.7058
KBiF6,2.7061
Li8WO6,2.7063
Na2Y3Ta5(PO4)12,2.7063
Li6Zn3(PS4)4,2.7064
MgGe4(BiO6)2,2.7064
Na2Ca(Ge3O7)2,2.7066
Li6Fe(OF)3,2.7067
ZrMnO3,2.7067999999999994
MgCr2(GeO3)4,2.7067999999999994
AgCS(OF)3,2.7068
TiNi(PO4)2,2.7069
K3NaSi3(SnO6)2,2.707
CuH8C2S2N4Cl,2.7072
LiNiPO4,2.7073
KTiNbO5,2.7073
K2Cr2O7,2.7075
Sr2MgH6,2.7075000000000005
CrH20S2(NO7)2,2.7076
Te2MoWSeS,2.7077
SiBi2O5,2.7077
ZnC2,2.7078
LiMnF3,2.708
Li6Zn3(PS4)4,2.7081000000000004
Os3C9S2O9,2.7083
Cr3B7ClO13,2.7083
ErWBrO4,2.7085
Fe2SiO4,2.708600000000001
Li2Si4O7,2.708600000000001
SrMgH4,2.7087
BaGe(AsO4)2,2.7087
Li2HN,2.7087
H9C2N11O8,2.7089
Na6Ti2Si5Ge2SO24,2.709
Al2Fe3F15,2.7091
Na4Zr2Ga2Si3(SO8)3,2.7091000000000003
Na2TmAgCl6,2.7093
Al2NiO4,2.7095
NaPrHfZrO6,2.7095
YWBrO4,2.7095
K3TaS4,2.7095
LiTi2BiO6,2.7097
Mg14SiCO16,2.7097000000000007
Zr3N2O3,2.7098
Fe2SiO4,2.7099
Mg6MnCdO8,2.71
Ba2Sc2O5,2.7100000000000004
KB6H4(OF3)2,2.7101
Li4Zn(PS4)2,2.7102000000000004
HgH36C14S8(O2F)6,2.7103
Pb12Br7ClO8,2.7103
NaCl3,2.7105
Ti3H2O7,2.7106
SnBr4,2.7107
Na3Ca2Ta2P5SO24,2.7107
Na6Zr4Al4Si5S7O48,2.7107
LiB13C2,2.7108
Sr2SnO4,2.7108
NaLi7Fe8(SiO3)16,2.7108
Li7Cr2P7O24,2.7109
LiCrSi3O8,2.7109
Cs(CO)2,2.7110000000000003
Mo2AsH18C6NO12,2.7111
Li4TeO5,2.7111
GdSbMo2O9,2.7112
Cd2MoWO8,2.7112
H6C(N3O2)2,2.7113
NdCrTeO6,2.7114
Sn2Bi2O7,2.7114000000000003
SrMo2Se2O11,2.7115
AgClO3,2.7117
Sr2La14Mg4(Ga4O15)3,2.7118
LiNiPO4,2.7118
Na3In2Sn2P5SO24,2.7118
MgCr2O4,2.712
P4S9,2.7121000000000004
MgAl2O4,2.7123
Dy2Sn2O7,2.7123
Na7Ti2Si5Ge2PO24,2.7124
S,2.7125
KSiSbO5,2.7125000000000004
Rb2Cr2O7,2.7126
Tb2Zr2O7,2.7126
CsW3Br7,2.7127
NaNi2H3(SeO5)2,2.7127
K2V3P4O17,2.7127
Al6Cd4SO12,2.7127
Li3MnFe2(BO3)3,2.713
GePbO3,2.7131
CaBi2P2O9,2.7132
KVH4O7,2.7133
K2PtN3(ClO2)3,2.7133
Cr2Fe3(SiO4)3,2.7134
CS2NClO2,2.7134
KTi2(PO4)3,2.7134
TiP2(HO4)2,2.7135
LiBi3(ClO2)2,2.7135
KSeNO2,2.7136
SrCrP2O7,2.7137
Li2Zn3(Ge3O8)2,2.7137
Cd2P2O7,2.7139
NaTaO3,2.7139
Ca4Al5FeSi6(HO13)2,2.714
Li4Ni5Te(PO4)6,2.7141
TiBr4,2.7141
Li2MnFe(BO3)2,2.7141
Na3Ta2Ti2Si3(PO8)3,2.7142
Sr2FeCO3F5,2.7143
NdTiCdSbO7,2.7143999999999995
NaY2Sc2PS5O24,2.7144000000000004
PRuC4(OF)3,2.7145
Ba2NdMgSbO6,2.7145
BaCaI4,2.7146
Gd3Sb5O12,2.7146000000000003
LiFeSiO4,2.7147
BaTeO3,2.7149
Ca6Te5N2O21,2.715
Li3CrSi2O7,2.715
Cs3MnBr5,2.715
Sn2P2O7,2.7152
Ca(SiO2)6,2.7153
Na7Mg2Ta2Si3(PO8)3,2.7153
K2HgH2Cl4O,2.7153
Li2VOF5,2.7158
Y2V3(SiO4)3,2.7158
CoTe6O13,2.716
KTaV2O8,2.716
HfPbO3,2.7161
PbICl,2.7162
CaMgV2O7,2.7162
HoMoClO4,2.7162
YTa3O9,2.7163000000000004
Li8Ni(O2F)2,2.7163000000000004
Rb2TlAsF6,2.7163000000000004
As2W2O11,2.7163000000000004
KZn2CdB2O6F,2.7164
CoSiH15N6(OF3)2,2.7165
CaAlH5,2.7165000000000004
Na4TeH10(SeO8)2,2.7166
Lu2MgS4,2.7167000000000003
BaYSi4N7,2.7167000000000003
Li3VF5,2.7168
Tc(CO)5,2.7169000000000003
DyCrTeO6,2.7169000000000003
KGeSbO5,2.717
Mn3H2Se3O10,2.7170999999999994
Na2HfMg3(SO4)6,2.7172
Na3CoF6,2.7172
ErVO4,2.7173
MgTi2O5,2.7175
La6NbGa11O28,2.7176
Na8Ti2Al2Si5SO24,2.7176
K2Te4O9,2.7177
H6C(SN)2,2.7177
LiSnPO4,2.7177
CaMg6BiO8,2.7177999999999995
LuSBr,2.7179
CaP2Xe5F22,2.7179
Na10Hf4Si9Ge4(SO16)3,2.718
Li4CrF6,2.718
TeMo2Se2S,2.718
Ba2PrMgSbO6,2.7181
K2Mo(I2O7)2,2.7181
GdVO4,2.7181
Rb2LiTaS4,2.7182
Nd2As6Xe5F46,2.7183
Ti4ZnO9,2.7184
Dy2TiO5,2.7184
Ba6Ti2Nb10Si8O51,2.7184
K2Co2(SO4)3,2.7184
Bi10(MoO8)3,2.7187
FeSiO3,2.7187
NaYTiNbO6F,2.718700000000001
Y2Co3(SiO4)3,2.718700000000001
Li10Zn(PS4)4,2.7188
B2Pb2O5,2.719
Pb2C(SO3)2,2.7190000000000003
Y3In2(GaO4)3,2.7191
KVH6SeO9,2.7192
Na3Ca2Ta4(PO4)9,2.7192000000000003
Sr4V2(Se2O7)3,2.7193
Os(CO)4,2.7194000000000003
Cs2Cr4Cd(HO4)4,2.7195
SnF3,2.7195
K2VO2F3,2.7196
K3H5Pd,2.7196
BaLi2MnV2O8,2.7197000000000005
Ca2SnO4,2.7198
Gd2Si2O7,2.7198
Si7SnN10,2.7199
Mg14ZnCdO16,2.7199
Y4TiSi2(O3F2)3,2.7199
AlGaN2,2.7200000000000006
SrNdNiSbO6,2.7200999999999995
K4MoS3O14,2.7201
H6PbCNCl3,2.7201
TlH6C3S3(O4F3)3,2.7202
CrH10N2Cl5O,2.7203
Te6H6S(Cl13O2)2,2.7204
Li12MnV3P4(CO7)4,2.7204
BaBiIO2,2.7204
NaCr(SO4)2,2.7205000000000004
HoSI,2.7206
Y2Ti2O7,2.720800000000001
Ho2Ti2O7,2.720800000000001
HPbIO,2.7209
Na3La2Ta2SiP5O24,2.7209000000000003
Na6Mo10O33,2.721
TcSO6F,2.721
NaCaPrSeO6,2.7212
NaNd4I7N2,2.7212
Co5P4(HO2)10,2.7213000000000003
ZnH2SeO5,2.7214
Cs2Ni(NO3)4,2.7215
Os3C10SO10,2.7216
K2Sn(GeO3)3,2.7216
NaNbSn3(PO4)6,2.7217
Ba5(Ga3O7)2,2.7217
Tb2Sn2O7,2.7218
CsTi2P3(O5F2)2,2.7218
SmTiNbBi2O9,2.722
NaAlGeP2SO12,2.7220999999999997
LiVF6,2.7221
Na14Mg8Si3(S3O16)3,2.7222
Cs3CdH5,2.7222
CsBPb(IF2)2,2.7223
Li4Zn(PS4)2,2.7225
Na3Ta8Zn4P15(SO24)3,2.7226
Li6Cr9(PO4)8,2.7226000000000004
Na3Ti2Si2PO12,2.722700000000001
KZnSi3(H11C4)3,2.7228
Na6Co2C4SO16,2.7228000000000003
Li3Cr(PO4)2,2.7229
Li2O,2.723
BaLaBr5,2.7230000000000003
BNF4,2.7231
NaCr(SO4)2,2.7232
NbGaP2SO12,2.7232
Ba2YI7,2.7232
HgH12C2(Br2N3)2,2.7234
Na3Ti2Si2PO12,2.7236
Ca2WO5,2.7236
RbVH6SeO9,2.7238
Ba4Sn3O10,2.7238
MgMo2(Cl4O)2,2.7239
TeH2NF5,2.724
LiVP3H8O13,2.7241
BaMg(SbO3)2,2.7242
HgCl,2.7243000000000004
LiMn4(PO4)3,2.7244
Ti4Tl2O9,2.7244999999999995
FePO4,2.7245
MgV(PO3)4,2.7247
BPBr6,2.7247000000000003
CaCrF5,2.7248
Li3BiO3,2.7248
VZn2BiO6,2.7248
Li2Cr(Si2O5)2,2.7249
SrH3C3O7,2.7249000000000003
Li10Zn(PS4)4,2.7251
Na9Ta2Zn4(PO4)9,2.7252
Li3Cr2(PO4)3,2.7254
NaLi9Fe10(SiO3)20,2.7254
La3NbO7,2.7255000000000003
Tb2Ti2O7,2.7256
GaSnP(SO6)2,2.7257
CrP3H17N3O13,2.7258
Zn(SbO2)2,2.7258
TiTe3O8,2.7258
GaH5(NF)2,2.7259
Zr5Ti7O24,2.7259999999999995
K2TlAsF6,2.726
K2NaAg3(CN)6,2.7261
Li2Mn3F8,2.7261
Na2TiSi4O11,2.7261999999999995
Li2FeF5,2.7262000000000004
Al2CdS4,2.7263
Dy2Ti2O7,2.7263
CsSbWO6,2.7263
Mg14VCuO16,2.7263
TlHg5Cl11,2.7263
Li3AlMo2(AsO7)2,2.7264
Ca10Ge16(B2O17)3,2.7264
Ca9La5Br33,2.7265
Na4AgCl5,2.7265
C4NCl2,2.7265
Li4VFe3(PO4)4,2.7265999999999995
HS3N,2.7266
Na3BSbAsO7,2.7266000000000004
K3Gd(BH4)6,2.7268
Na2CrCoF7,2.7271
NaTaZnP2SO12,2.7271
K9Nd(PS4)4,2.7271
LiFeMoClO4,2.7275
ReBi3O8,2.7276
TlGaF6,2.7277
VZnH14(O2F)4,2.7277
I2O5,2.7278
Sm2Th3O9,2.7281
W3O8,2.7282
K3CaV5O15,2.7283
DyMoClO4,2.7283000000000004
NaLa4I7N2,2.7284
Na7La2Si3Sn2(PO8)3,2.7285
LiNiPO4,2.7285
Na8Mg3Zr(PO4)6,2.7286
Li2Ti4Co(AsO5)4,2.7286
Ca2Mn7Si10H12O35,2.7286
Cs3ScO3,2.7287
Ba3Nb2ZnO9,2.7287
LiFeF4,2.7288
Gd3GaO6,2.7288999999999994
BaLa2(SiS4)2,2.7289000000000003
Cs2HgBr4,2.7292
Fe2AsH19SO18,2.7292
Sb2XeF12,2.7297
LiFe5P3O13,2.7297
BaLi(BS2)3,2.7298
Cd(BO2)2,2.7302
Ca3Ga2(SnO4)3,2.7302000000000004
KrF2,2.7303
C3IF2,2.7303
Rb3Nb5P2O19,2.7304
LiBiB2O5,2.7304000000000004
CsTaV2O8,2.7305
LiCr2P5O16,2.7306
Sm2Ti2O7,2.7306
Li2SnBPO7,2.7307
Na8In2Si5Sn2SO24,2.7307
Cs2GaAgF6,2.7308
K3NaCr2O8,2.7309
RbVOF3,2.731
TmSb(PbO3)2,2.731
KBH4C4(N2O)4,2.731
LiNO3,2.7310000000000003
LiGeBO4,2.7311
TmTl(WO4)2,2.7311
SrLi(BS2)3,2.7311
LiZnPS4,2.7311999999999994
Mg14FeCuO16,2.7313
NaAlAs2O7,2.7313
Pb12BrCl7O8,2.7313999999999994
Pr3SbO7,2.7314000000000003
V2GePb5O12,2.7314000000000003
LiGaGeO4,2.7315
NaBiF6,2.7315
Li4Zn(PS4)2,2.7315
Mg2V2O7,2.7317
LiVF6,2.7317
Al2Ga2Bi2O9,2.7318
BaCa2Tm10O18,2.7319
TiP2O7,2.7319
Tl4Ni7(PO4)6,2.732
Cs2B12H2OF12,2.7322
LiNiPO4,2.7322999999999995
S3N2O5,2.7323
RbMnVO4,2.7323
InPO4,2.7323000000000004
Na7TaZn3(PO4)6,2.7324
KCO2,2.7324
Li3VB4O9,2.7324
Bi5IO7,2.7325000000000004
H2C3N2O3,2.7327
KBaCr2(PO4)3,2.7328
TlV2SbO8,2.7329
Na14Sc4In4Si7S5O48,2.7329
LiNiPO4,2.733
La4MgGa2(FeO6)2,2.7330000000000005
RbCr(SO4)2,2.7331
FePO4,2.7331000000000003
BaTi(S2O7)3,2.7332
Cs2AgBr3,2.7333
LiFeSiO4,2.7333
Bi2Te4O11,2.7334000000000005
SmH12(NO5)3,2.7338
AlVP2C2N2O9,2.7338
ZnTe(H2N)4,2.7338
Na10Nb7Ga(SiO4)12,2.7338
BaTi(IO3)6,2.7339
PrCrTeO6,2.7341
Mg2B24C,2.7342000000000004
CoH5SeClO5,2.7343
CsXe3O3F13,2.7343
CaO2,2.7345
CoH16C3N8O7,2.7347
Ca2Ta2SnO8,2.7348
Li6NiO4,2.7349
V2H15(NO4)3,2.735
ZnNiSnP2O9,2.735
Na6W6Se2O25,2.7351
Li4V(BO3)2,2.7351
InBiO3,2.7352000000000007
Sm2Sn2O7,2.7353000000000005
K2HfF6,2.7355
Li2VF4,2.7356000000000003
Ca2CrH2I2O11,2.7357
Li4CrP6(H4O11)2,2.736
Li12MnNi3P4(CO7)4,2.736
LuVO4,2.736
Li2O,2.736
Ba4Nb2WO12,2.7361000000000004
Gd2Mo(SeO4)3,2.7361999999999997
NaTi2Ga5O12,2.7362
NaVMoO6,2.7363
Na10Mg3Zr5Si6(SO8)6,2.7363
Na2H6C4O7,2.7364
CsPbCl3,2.7365000000000004
Zn8B3H3O14,2.7366
TiPb(S2O7)3,2.7366
AgAs(S8F3)2,2.7366
CrNi2BO5,2.7366
Rb3PS4,2.7368
Li4Zn(PS4)2,2.7368
Gd2B(OF)3,2.7369
LaAl33O51,2.736999999999999
HfSnP2SO12,2.737
Na4C2O5,2.7373
LiBiB2O5,2.7373000000000003
Rb3H5Pt,2.7373000000000003
Na10Hf4Nb4Si11SO48,2.7375
Na6Al4Ga4Si3(S3O16)3,2.7375
Li3Sb2(PO4)3,2.7376
Rb3CoNCl4O3,2.7376
Li2MnSiO4,2.7378
TiAs2O7,2.7379
H4N2O3,2.7379
Na6Y4Zr4Si5S7O48,2.7379
S5(IO9)2,2.738
NaTi2BiO6,2.7382
TiP2Cl8O3,2.7383
Na14Sc6Ta2Si9(SO16)3,2.7383
Sm2TiO5,2.7385
NbAlO4,2.7385
TiTeO3F2,2.7386
CsCr(SO4)2,2.7386000000000004
KAs4BrO6,2.7387
NaGaO2,2.7387
Na10YNb7(SiO4)12,2.7387
Th(N4O9)2,2.7389
CdFeC5N6O,2.7390000000000003
Na6Sc3NbSi2(PO6)4,2.7391
MgZr3SiS5O24,2.7393
Zr3Ti2(PbO3)5,2.7393000000000005
MgH8C6S2(NO4)2,2.7395
Co3P4H48(NO15)2,2.7396
K3Gd5(PO4)6,2.7396000000000003
B2(CN2)3,2.7396000000000003
Nd2Ti2O7,2.7397
TlGa(SeO4)2,2.7398
NbSn6OF15,2.7399
Na14Ga8Si7S5O48,2.7399
Cs4HfO4,2.7399000000000004
Na14Ti4Si11Sn4SO48,2.7401000000000004
K2CoH2(SO5)2,2.7402
LiVMoO6,2.7403
Li5Co2(PO4)3,2.7404
RbH(CO)4,2.7404
LiSbWO6,2.7405
Na14Mg5Sn3(PO4)12,2.7405
LiNb3(Bi2O7)2,2.7406
LiNiPO4,2.7406999999999995
Na14Si11Sn4Ge4SO48,2.7407000000000004
H18WC6,2.7408
Na6Ta2Zn4Si3(SO6)6,2.7409
Pr3Si2S8Cl,2.7409000000000003
TiNb(PO4)3,2.7411000000000003
NiH48C18S6(N7O3)2,2.7413
Na4TiP2O9,2.7413
ZnCdB2O5,2.7413000000000003
H8C2SeS2(N2Cl)2,2.7415
Li6Gd(BO3)3,2.7416
Mn2H2SO6,2.7417
Rb2NaGdCl6,2.7418
LiCoPO4,2.7419999999999995
Cs4GeO4,2.742
Na3Mg2Ge2P3(SO8)3,2.7421
Na2PtF6,2.7424
Li2H32Pt(C6O)2,2.7425
Dy2Zr2O7,2.7425999999999995
Sr4Nb2O9,2.7425999999999995
Na8Y2Zn2Si3(SO8)3,2.7427
TaZnP(SO6)2,2.7428
CsGd(CO3)2,2.7429
Nd7V2BO17,2.7429
Na5Li3Ti5O14,2.7429999999999994
Li3MnFe2(BO3)3,2.7431
AsCS2N2OF5,2.7431
Li2InFe(P2O7)2,2.7432
Li3Bi2(PO4)3,2.7433
LaTiSbO6,2.7433000000000005
NaGa(H2N)4,2.7434
CuH12C3S3IN6,2.7435
BiH24C6(I2N)3,2.7436000000000003
Nd3SbO7,2.7436000000000003
Ba2H14Cl4O15,2.7437
MgTi2O5,2.7437000000000005
Li3Fe2OF5,2.7438
LiNb(BO3)2,2.7438
MnC4ClO4,2.744
CsLaH4(SO4)2,2.744
Mo3NO9,2.744
SmTl(WO4)2,2.744
AsN(OF3)2,2.7442
Na8Ti2In2Si5SO24,2.7442
KCoH6(N3O4)2,2.7443
TaHO3,2.7443
Ca3Co(SeO3)4,2.7444
CaTi2O5,2.7445
RbLiMg14O15,2.7446
SrMo4H4O15,2.7446
CoH9C4NO6,2.7446
AsXeF7,2.7448
RbTlF4,2.7449
NaTaAl3P3(SO8)3,2.7449000000000003
Na9LiFe10(SiO3)20,2.7449000000000003
LiNiBO3,2.745
CsH(CO2)2,2.7451
Li3SbS3,2.7452
MgMn2(PO4)2,2.7452
CaZrSi6H2O15,2.7453
Cs3ScO3,2.7453
Ba(BS2)2,2.7453000000000003
LaH2SNO7,2.7453000000000003
Li3B2SbO6,2.7455
HoNO4,2.7456
VZn2IO7,2.7456000000000005
PrPaO4,2.7457
SiP2H18(C3Br2)2,2.746
LiFeP2O7,2.746
ZnBi6P2O15,2.7461
Na2V2NiH4(OF)6,2.7461
Zr3ZnSiS5O24,2.7461
La2Th8O19,2.7461
Li2VF4,2.7462
LiNb3O8,2.7464
CsLiCrO4,2.7465
ZnH2(SeO4)2,2.7465
VSiP2O9,2.7465
Na3Ta4Zn2(PO4)9,2.7465
BiAsO4,2.7466
La4S4Cl2O,2.7466
MgSbAsO5,2.7467
K2ZnGeO4,2.7469
Ca(GaS2)2,2.7471
LiCrO2,2.7471000000000005
K2Ge8O17,2.7472
HoBiO3,2.7472
Cs2Ca(Cl2O)2,2.7473
Os6C19O20,2.7473
NaMg6CrO8,2.7473
Tb2Mg(NiO3)2,2.7473
LiMn4(PO4)3,2.7473000000000005
LaMoClO4,2.7474000000000003
NaMnF3,2.7474000000000003
Na2TaZn(PO4)3,2.7475
NaLi3Fe4(SiO3)8,2.7475000000000005
Cs3ZnH5,2.7476
Li3CuS2,2.7477
PH10S3N2O,2.7477
Li3VPCO7,2.7478
PrSBr,2.7479
TbMoClO4,2.748
K2Mo2H4C4O15,2.748
VH10SNO9,2.7481
HgN6,2.7481
Cr2H8N2O7,2.7482
SiO2,2.7482
Sr2FeWO6,2.7482
KSmHf2O6,2.7483000000000004
HoVO4,2.7484
Na10Nb7Al(SiO4)12,2.7484
Li3Fe3OF7,2.7484
TiZnSnO4,2.7485
CaMo2P2O9,2.7485000000000004
KSi4H27(C3O)3,2.7486
CaMnZnAs2H3O10,2.7486
YNO4,2.7487000000000004
LiVF6,2.7488
Ba5Gd8Zn4O21,2.7488
FePO4,2.7489
KTa2PO8,2.7489
TlCdBr3,2.7489
LiCo2P3O10,2.7489000000000003
LiAl(PS3)2,2.749
VF4,2.7491
Li7Nb8O24,2.7491
Li4Mn3F10,2.7494
Li7Mn(OF)3,2.7495
LiSbO3,2.7496
Li4Zn(PS4)2,2.7498000000000005
LiFe2F5,2.7499
Na3Co6Ag(P2O7)4,2.75
Mg3Te4O11,2.7501
KFeF4,2.7501
Mg4FeO5,2.7501
Sr3GeO5,2.7501
Y2Sn2O7,2.7501000000000007
TeC4(ClF3)2,2.7502
Mg14SiCO16,2.7504
Li14Nd5Si11N19O7F2,2.7504
Gd4P6H16O23,2.7504
NaTaTiSi(PO6)2,2.7504
Na4Cd2Si3O10,2.7505
TeW2S3,2.8234
Sr3W2O9,2.8235
Sn2P2O7,2.8235
CaNiSnP2O9,2.823500000000001
Na9Ca2Ta4Si6(PO12)3,2.8236
K3Ho(SiO3)3,2.8237
PH9AuC3S3Cl,2.8237
Gd2B4O9,2.8237
Tl2TeMo2(PO7)2,2.8238000000000003
Ga2Fe(PO4)3,2.8240000000000003
KSbWO6,2.8241000000000005
AgH2ClO5,2.8242
AsH4NF6,2.8242000000000003
HfNF4,2.8242000000000003
BaCaGdNbO6,2.8243
Li2CoP2O7,2.8245
B3Pb6BrO10,2.8245000000000005
Co3C10O9,2.8247
RbAlH4,2.8248
Zr(MoO4)2,2.825
VF5,2.8251
Na3HfTiSi2PO12,2.8252
Zr2Ga2SiS5O24,2.8252
SrZr2SnO6,2.8253
MgCrP2O7,2.8254
LiCr(SiO3)2,2.8254999999999995
Zr2TiSnO8,2.8254999999999995
VPH7N2O5,2.8255
K3LiTi7O16,2.8256
BaNaNdWO6,2.8256999999999994
Tb2Zr8O19,2.8256999999999994
KSrNdWO6,2.8258
Er2TiO5,2.8258
HfTiO4,2.8259
Ba2Ta6Te2O21,2.8259000000000003
CsZn4(BO3)3,2.826
BaLaBr5,2.826
Sr6Mg7H26,2.8261000000000003
K15Mo7N19,2.8262
Li3MnFe2(BO3)3,2.8263
Mg14CuCO16,2.8264000000000005
Na2MnCSO7,2.8265
NO2,2.8265
MgTi3O7,2.8266
Cs2Co(NO3)4,2.8266
Lu2WO6,2.8266000000000004
LiCoBO3,2.8267
LaAgO2,2.8267
K2VOF4,2.8268
KCaNdWO6,2.8268000000000004
Cs2VH2(OF2)2,2.8269
SrMg30MnO32,2.827
SrCaMg14O16,2.827
LiIn(MoO4)2,2.827
K2ZnS2,2.827
Na3GaSn3(PO4)6,2.8272
TiH12C2(NF)6,2.8272000000000004
Rb2SiS3,2.8274
GaHgCl4,2.8274
Li2CrP2O7,2.8275
NaTi2BiO6,2.8275
Li2VP2O7,2.8277
KNaH2,2.8277
Li2FeBO4,2.8278
Ag2Ge(S2O7)3,2.828
TiZnO3,2.828
Li2Mn2(SiO3)3,2.8280000000000003
KBe(H2N)3,2.8280000000000003
CrPC5Cl3O5,2.8280000000000003
Sr(BS2)2,2.8280000000000003
YAlN2,2.8281
Na14Y6Ta2Si9(SO16)3,2.8281
VP2H13CN3O11,2.8281
Na6La5Ta3(PO4)12,2.8282
KSmTiSnO6,2.8282000000000003
Na7Hf2Ti2Si5PO24,2.8283
SnCSNF,2.8283000000000005
AgH12C6N5O3,2.8284
SrCaTi2(GeO5)2,2.8285
LiMg30FeO32,2.8286
ZnSnP2O7,2.8288
LiCoPO4,2.8289
CsRbAu2,2.829
Ba3SrNb2O9,2.8291000000000004
Na2HfSiGe(PO6)2,2.8291000000000004
Na6TaAl3Si4(SO12)2,2.8292
Li2CoPO4F,2.8292
AgH2C7O3F5,2.8293
Ba4Sb2O9,2.8294
Li3NiOF3,2.8294999999999995
Li2CoSiO4,2.8296
Li4Ti7O16,2.8296
NaSiSbO5,2.8297000000000003
Zr2Te4Br2O11,2.8298
Na6Ta6In2Si9(SO16)3,2.8298999999999994
Na2Ca2Hf6Si3(S3O16)3,2.8299
CsTi2(OF)3,2.8299
DyCrGeO5,2.83
Cd3Co2H44Br12(N3O)4,2.83
NaLa2Sc2PS5O24,2.8302
Gd2W2O9,2.8302
Na3Si3N5,2.8302000000000005
Li6MnFe5(BO3)6,2.8303000000000003
B3Pb6ClO10,2.8303000000000003
HoSeF,2.8304
AlBiSCl4,2.8305
Na3SnPCO7,2.8306000000000004
La4Mo7O27,2.8306000000000004
Rb8(GaH3)5,2.8307
NaCo3P3(HO6)2,2.8308
VH10SO10,2.8309
Cs3TaO8,2.8311
VH17C4S4(O5F3)4,2.8314
Tb2SeOF2,2.8314
Ca(AlH4)2,2.8314000000000004
Na6TaIn3Si4(SO12)2,2.8314000000000004
KSrPrWO6,2.8314000000000004
LiCoPO4,2.8316
Ti2ZnO5,2.8317
Hf3Tl10Mo12PbO48,2.8317
RbBS2,2.8318
Cs3BiI6,2.8318000000000003
CaMn(SiO3)2,2.8319
Mg14CrSnO16,2.8321
KNdTiSnO6,2.8321000000000005
CaBe3Co2(SiO4)3,2.8321000000000005
CdH5Br3N2,2.8322
LiCrP2O7,2.8322
KCaSmWO6,2.8322000000000003
Zn6B3HO11,2.8322000000000003
Na3Ga2Ge2P5SO24,2.8323
Sm4(OF2)3,2.8324000000000003
Mg3ZnO4,2.8325
AgSbH2C2(NF3)2,2.8326
La3SbO7,2.832700000000001
Na6Sc2Ta6Si9(SO16)3,2.8328
H4C2NO2,2.8328
Pb3Se2(BrO3)2,2.8328999999999995
CaFeF5,2.833
LiCoF3,2.833
Na14Ca5Zr3Si6(SO8)6,2.833
Mn2P2O7,2.833
Na30Ta20Zn4Si33(SO48)3,2.833
Na10Sc4In4Si5S7O48,2.8331
Li3VPCO7,2.8331
Na9Ta8Zn4Si3(P5O24)3,2.8332
Rb2YInBr6,2.8332
YNO4,2.8333
La8ScTi6NbO28,2.8333000000000004
Na3CrBPO7,2.8333000000000004
VF5,2.8334
PH3W(CO)5,2.8337
